gid,year,m_20g_pop,w_20g_pop,m_30g_pop,w_30g_pop,m_40g_pop,w_40g_pop,m_50g_pop,w_50g_pop,m_60g_pop,w_60g_pop,m_70g_pop,w_70g_pop,m_80g_pop,w_80g_pop,m_90g_pop,w_90g_pop,m_100g_pop,w_100g_pop
다사602341,2022,,,,,,,,,,,,,,,,,,
다사635340,2022,,,,,,,,,,,,,,,,,,
다사633342,2022,,,,,,,,,,,,,,,,,,
다사603355,2022,,,,,,,,,,,,,,,,,,
다사635341,2022,,,,,,,,,,,,,,,,,,
다사633341,2022,,,,,,,,,,,,,,,,,,
다사635342,2022,,,,,,,,,,,,,,,,,,
다사633340,2022,,,,,,,,,,,,,,,,,,
다사602340,2022,,,,,,,,,,,,,,,,,,
다사633349,2022,,,,,,,,,,,,,,,,,,
다사635332,2022,,,,,,,,,,,,,,,,,,
다사633339,2022,,,,,,,,,,,,,,,,,,
다사633350,2022,,,,,,,,,,,,,,,,,,
다사633359,2022,,,,,,,,,,,,,,,,,,
다사635322,2022,,,,,,,,,,,,,,,,,,
다사633358,2022,,,,,,,,,,,,,,,,,,
다사602348,2022,,,,,,,,,,,,,,,,,,
다사635323,2022,,,,,,,,,,,,,,,,,,
다사603348,2022,,,,,,,,,,,,,,,,,,
다사633357,2022,,,,,,,,,,,,,,,,,,
다사635324,2022,,,,,,,,,,,,,,,,,,
다사633356,2022,,,,,,,,,,,,,,,,,,
다사602347,2022,,,,,,,,,,,,,,,,,,
다사635325,2022,13.0,9.0,0.0,0.0,14.0,11.0,14.0,18.0,8.0,8.0,0.0,7.0,0.0,,,,,
다사603349,2022,,,,,,,,,,,,,,,,,,
다사635326,2022,8.0,12.0,0.0,9.0,0.0,0.0,10.0,17.0,12.0,9.0,0.0,0.0,,,,,,
다사633355,2022,,,,,,,,,,,,,,,,,,
다사633354,2022,,,,,,,,,,,,,,,,,,
다사635327,2022,,,,,,,,,,,,,,,,,,
다사602346,2022,,,,,,,,,,,,,,,,,,
다사635328,2022,,,,,,,,,,,,,,,,,,
다사633353,2022,,,,,,,,,,,,,,,,,,
다사603350,2022,,,,,,,,,,,,,,,,,,
다사633352,2022,,,,,,,,,,,,,,,,,,
다사635329,2022,,,,,,,,,,,,,,,,,,
다사602345,2022,,,,,,,,,,,,,,,,,,
다사635330,2022,,,,,,,,,,,,,,,,,,
다사633351,2022,,,,,,,,,,,,,,,,,,
다사603351,2022,,,,,,,,,,,,,,,,,,
다사635331,2022,,,,,,,,,,,,,,,,,,
다사635343,2022,,,,,,,,,,,,,,,,,,
다사635344,2022,,,,,0.0,,,,,,,,,,,,,
다사633318,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,,0.0,0.0,,,
다사633328,2022,,,,,,,,,,,,,,,,,,
다사635356,2022,,,,,,,,,,,,,,,,,,
다사633327,2022,,,,,,,,,,,,,,,,,,
다사602334,2022,,,,,,,,,,,,,,,,,,
다사603361,2022,,,,,,,,,,,,,,,,,,
다사635357,2022,,,,,,,,,,,,,,,,,,
다사633326,2022,,,,,,,,,,,,,,,,,,
다사635358,2022,,,,,,,,,,,,,,,,,,
다사602333,2022,,,,,,,,,,,,,,,,,,
다사633325,2022,10.0,12.0,0.0,0.0,13.0,15.0,18.0,19.0,12.0,10.0,0.0,6.0,0.0,0.0,,,,
다사635359,2022,,,,,,,,,,,,,,,,,,
다사633324,2022,,,,,,,,,,,,,,,,,,
다사603362,2022,,,,,,,,,,,,,,,,,,
다사635360,2022,,,,,,,,,,,,,,,,,,
다사633323,2022,33.0,29.0,8.0,15.0,43.0,59.0,39.0,39.0,26.0,16.0,0.0,7.0,0.0,0.0,,0.0,,
다사635361,2022,,,,,,,,,,,,,,,,,,
다사602332,2022,,,,,,,,,,,,,,,,,,
다사633322,2022,26.0,21.0,7.0,13.0,29.0,42.0,49.0,39.0,10.0,15.0,6.0,7.0,0.0,0.0,,0.0,,
다사603363,2022,,,,,,,,,,,,,,,,,,
다사635362,2022,,,,,,,,,,,,,,,,,,
다사633321,2022,14.0,21.0,8.0,11.0,31.0,36.0,32.0,28.0,14.0,13.0,8.0,0.0,0.0,0.0,,0.0,,
다사635363,2022,,,,,,,,,,,,,,,,,,
다사602331,2022,,,,,,,,,,,,,,,,,,
다사633320,2022,15.0,13.0,7.0,9.0,33.0,42.0,31.0,26.0,12.0,9.0,6.0,7.0,0.0,,,0.0,,
다사635364,2022,,,,,,,,,,,,,,,,,,
다사603364,2022,,,,,,,,,,,,,,,,,,
다사633319,2022,,0.0,0.0,0.0,8.0,9.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,
다사635365,2022,,,,,,,,,,,,,,,,,,
다사635355,2022,,,,,,,,,,,,,,,,,,
다사603360,2022,,,,,,,,,,,,,,,,,,
다사603356,2022,,,,,,,,,,,,,,,,,,
다사633329,2022,,,,,,,,,,,,,,,,,,
다사602339,2022,,,,,,,,,,,,,,,,,,
다사633338,2022,,,,,,,,,,,,,,,,,,
다사635345,2022,,,,,,,0.0,,,,,,,,,,,
다사633337,2022,,,,,,,,,,,,,,,,,,
다사635346,2022,,,,,,,,,,,,,,,,,,
다사603357,2022,,,,,,,,,,,,,,,,,,
다사633336,2022,,,,,,,,,,,,,,,,,,
다사602338,2022,,,,,,,,,,,,,,,,,,
다사635347,2022,,,,,,,,,,,,,,,,,,
다사633335,2022,,,,,,,,,,,,,,,,,,
다사635348,2022,,,,,,,,,,,,,,,,,,
다사633334,2022,,,,,,,,,,,,,,,,,,
다사602337,2022,,,,,,,,,,,,,,,,,,
다사635349,2022,,,,,,,,,,,,,,,,,,
다사603358,2022,,,,,,,,,,,,,,,,,,
다사633333,2022,,,,,,,,,,,,,,,,,,
다사635350,2022,,,,,,,,,,,,,,,,,,
다사633332,2022,,,,,,,,,,,,,,,,,,
다사635351,2022,,,,,,,,,,,,,,,,,,
다사603359,2022,,,,,,,,,,,,,,,,,,
다사602336,2022,,,,,,,,,,,,,,,,,,
다사635352,2022,,,,,,,,,,,,,,,,,,
다사633331,2022,,,,,,,,,,,,,,,,,,
다사633330,2022,,,,,,,,,,,,,,,,,,
다사635353,2022,,,,,,,,,,,,,,,,,,
다사602335,2022,,,,,,,,,,,,,,,,,,
다사635354,2022,,,,,,,,,,,,,,,,,,
다사631315,2022,,,,,,,,,,,,,,,,,,
다사631314,2022,,,,,,,,,,,,,,,,,,
다사628279,2022,,,,,,,,,,,,,,,,,,
다사639374,2022,,,,,,,,,,,,,,,,,,
다사599356,2022,,,,,,,,,,,,,,,,,,
다사629292,2022,,,,,,,,,,,,,,,,,,
다사639370,2022,,,,,,,,,,,,,,,,,,
다사606313,2022,,,,,,,,,,,,,,,,,,
다사629291,2022,,,,,,,,,,,,,,,,,,
다사639371,2022,,,,,,,,,,,,,,,,,,
다사599355,2022,,,,,,,,,,,,,,,,,,
다사629290,2022,,,,,,,,0.0,0.0,,,,,,,,,
다사639372,2022,,,,,,,,,,,,,,,,,,
다사606314,2022,,,,,,,,,,,,,,,,,,
다사629289,2022,,,,,,,,,,,,,,,,,,
다사639373,2022,,,,,,,,,,,,,,,,,,
다사629288,2022,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,
다사599354,2022,,,,,,,,,,,,,,,,,,
다사606308,2022,,,,,,,,,,,,,,,,,,
다사639375,2022,,,,,,,,,,,,,,,,,,
다사629287,2022,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,
다사606315,2022,,,,,,,,,,,,,,,,,,
다사629286,2022,,,,,,,,,,,,,,,,,,
다사639376,2022,,,,,,,,,,,,,,,,,,
다사599353,2022,,,,,,,,,,,,,,,,,,
다사639377,2022,,,,,,,,,,,,,,,,,,
다사629285,2022,,,,,,,,,,,,,,,,,,
다사606316,2022,,,,,,,,,,,,,,,,,,
다사639378,2022,,,,,,,,,,,,,,,,,,
다사629284,2022,,,,,,,,,,,,,,,,,,
다사639379,2022,,,,,,,,,,,,,,,,,,
다사629283,2022,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,
다사639369,2022,,,,,,,,,,,,,,,,,,
다사629293,2022,,,,,,,,,,,,,,,,,,
다사639368,2022,,,,,,,,,,,,,,,,,,
다사629294,2022,,,,,,,,,,,,,,,,,,
다사629303,2022,,,,,,,,,,,,,,,,,,
다사639358,2022,,,,,,,,,,,,,,,,,,
다사629302,2022,,,,,,,,,,,,,,,,,,
다사639359,2022,,,,,,,,,,,,,,,,,,
다사629301,2022,,,,,,,,,,,,,,,,,,
다사606309,2022,,,,,,,,,,,,,,,,,,
다사599360,2022,,,,,,,,,,,,,,,,,,
다사639360,2022,,,,,,,0.0,,0.0,0.0,,,,,,,,
다사639361,2022,,,,,,,,,,,,,,,,,,
다사629300,2022,,,,,,,,,,,,,,,,,,
다사629299,2022,,,,,,,,,,,,,,,,,,
다사599359,2022,,,,,,,,,,,,,,,,,,
다사639362,2022,,,,,,,,,,,,,,,,,,
다사606310,2022,,,,,,,,,,,,,,,,,,
다사639363,2022,,,,,,,,,,,,,,,,,,
다사629298,2022,,,,,,,,,,,,,,,,,,
다사629297,2022,,,,,,,,,,,,,,,,,,
다사639364,2022,,,,,,,,,,,,,,,,,,
다사599358,2022,,,,,,,,,,,,,,,,,,
다사639365,2022,,,,,,,,,,,,,,,,,,
다사606311,2022,,,,,,,,,,,,,,,,,,
다사629296,2022,,,,,,,,,,,,,,,,,,
다사639366,2022,,,,,,,,,,,,,,,,,,
다사629295,2022,,,,,,,,,,,,,,,,,,
다사599357,2022,,,,,,,,,,,,,,,,,,
다사639367,2022,,,,,,,,,,,0.0,,,0.0,,,,
다사606312,2022,,,,,,,,,,,,,,,,,,
다사599352,2022,,,,,,,,,,,,,,,,,,
다사639380,2022,,,,,,,,,,,,,,,,,,
다사629282,2022,,,,,,,,,,,,,,,,,,
다사628374,2022,,,,,,,,,,,,,,,,,,
다사628373,2022,,,,,,,,,,,,,,,,,,
다사639393,2022,,,,,,,,,,,,,,,,,,
다사606322,2022,,,,,,,,,,,,,,,,,,
다사599346,2022,,,,,,,,,,,,,,,,,,
다사628372,2022,,,,,,,,,,,,,,,,,,
다사639394,2022,,,,,,,,,,,,,,,,,,
다사628371,2022,,,,,,,,,,,,,,,,,,
다사639395,2022,,,,,,,,,,,,,,,,,,
다사599345,2022,,,,,,,,,,,,,,,,,,
다사628370,2022,,,,,,,,,,,,,,,,,,
다사640274,2022,,,,,,,,,,,,,,,,,,
다사606323,2022,,,,,,,,,,,,,,,,,,
다사628369,2022,,,,,,,,,,,,,,,,,,
다사640275,2022,,,,,,,,,,,,,,,,,,
다사628368,2022,,,,,,,,,,,,,,,,,,
다사640276,2022,,,,,,,,,,,,,,,,,,
다사599344,2022,,,,,,,,,,,,,,,,,,
다사606324,2022,,,,,,,,,,,,,,,,,,
다사628367,2022,,,,,,,,,,,,,,,,,,
다사640277,2022,,,,,,,,,,,,,,,,,,
다사628366,2022,,,,,,,,,,,,,,,,,,
다사640278,2022,,,,,,,,,,,,,,,,,,
다사599343,2022,,,,,,,,,,,,,,,,,,
다사640279,2022,,,,,,,,,,,,,,,,,,
다사628365,2022,,,,,,,,,,,,,,,,,,
다사606325,2022,,,,,,,,,,,,,,,,,,
다사628364,2022,,,,,,,,,,,,,,,,,,
다사639392,2022,,,,,,,,,,,,,,,,,,
다사606321,2022,,,,,,,,,,,,,,,,,,
다사606317,2022,,,,,,,,,,,,,,,,,,
다사639391,2022,,,,,,,,,,,,,,,,,,
다사639381,2022,,,,,,,,,,,,,,,,,,
다사599351,2022,,,,,,,,,,,,,,,,,,
다사629281,2022,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,
다사639382,2022,,,,,,,,,,,,,,,,,,
다사629280,2022,,,,,,,,,,,,,,,,,,
다사639383,2022,,,,,,,,,,,,,,,,,,
다사606318,2022,,,,,,,,,,,,,,,,,,
다사628381,2022,,,,,,,,,,,,,,,,,,
다사599350,2022,,,,,,,,,,,,,,,,,,
다사639384,2022,,,,,,,,,,,,,,,,,,
다사628380,2022,,,,,,,,,,,,,,,,,,
다사639385,2022,,,,,,,,,,,,,,,,,,
다사628379,2022,,,,,,,,,,,,,,,,,,
다사606319,2022,,,,,,,,,,,,,,,,,,
다사599349,2022,,,,,,,,,,,,,,,,,,
다사639386,2022,,,,,,,,,,,,,,,,,,
다사639387,2022,,,,,,,,,,,,,,,,,,
다사628378,2022,,,,,,,,,,,,,,,,,,
다사628377,2022,,,,,,,,,,,,,,,,,,
다사606320,2022,,,,,,,,,,,,,,,,,,
다사639388,2022,,,,,,,,,,,,,,,,,,
다사599348,2022,,,,,,,,,,,,,,,,,,
다사639389,2022,,,,,,,,,,,,,,,,,,
다사628376,2022,,,,,,,,,,,,,,,,,,
다사628375,2022,,,,,,,,,,,,,,,,,,
다사639390,2022,,,,,,,,,,,,,,,,,,
다사599347,2022,,,,,,,,,,,,,,,,,,
다사599361,2022,,,,,,,,,,,,,,,,,,
다사639357,2022,,,,,,,,,,,,,,,,,,
다사629346,2022,,,,,,,,,,,,,,,,,,
다사600299,2022,,,,,,,,,,,,,,,,,,
다사600301,2022,,,,,,,,,,,,,,,,,,
다사606295,2022,,,,,,,,,,,,,,,,,,
다사639324,2022,,,,,,,,,,,,,,,,,,
다사629334,2022,,,,,,,,,,,,,,,,,,
다사639325,2022,,,,,,,,,,,,,,,,,,
다사629333,2022,,,,,,,,,,,,,,,,,,
다사606296,2022,,,,,,,,,,,,,,,,,,
다사639326,2022,,,,,,,,,,,,,,,,,,
다사600300,2022,,,,,,,,,,,,,,,,,,
다사629332,2022,,,,,,,,,,,,,,,,,,
다사639327,2022,,,,,,,,,,,,,,,,,,
다사629331,2022,,,,,,,,,,,,,,,,,,
다사639328,2022,,,,,,,,,,,,,,,,,,
다사629330,2022,,,,,,,,,,,,,,,,,,
다사629304,2022,,,,,,,,,,,,,,,,,,
다사639329,2022,,,,,,,,,,,,,,,,,,
다사606297,2022,,,,,,,,,,,,,,,,,,
다사629329,2022,,,,,,,,,,,,,,,,,,
다사639330,2022,,,,,,,,,,,,,,,,,,
다사629328,2022,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,
다사639331,2022,,,,,,,,,,,,,,,,,,
다사606298,2022,,,,,,,,,,,,,,,,,,
다사600298,2022,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,
다사629327,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
다사639332,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,
다사629326,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,,0.0,,,,0.0,,
다사639333,2022,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0
다사600297,2022,0.0,,,,,,,,,0.0,,,,,,,,
다사629335,2022,,,,,,,,,,,,,,,,,,
다사639323,2022,,,,,,,0.0,,,,,,,,,,,
다사639322,2022,,,,,,,,,,,,,,,,,,
다사629336,2022,,,,,,,,,,,,,,,,,,
다사639312,2022,,,,,,,,,,,,,,,,,,
다사629345,2022,,,,,,,,,,,,,,,,,,
다사639313,2022,,,,,,,,,,,,,,,,,,
다사606291,2022,,,,,,,,,,,,,,,,,,
다사629344,2022,,,,,,,,,,,,,,,,,,
다사600305,2022,,,,,,,,,,,,,,,,,,
다사639314,2022,,,,,,,,,,,,,,,,,,
다사629343,2022,,,,,,,,,,,,,,,,,,
다사639315,2022,,,,,,,,,,,,,,,,,,
다사606292,2022,,,,,,,,,,,,,,,,,,
다사629342,2022,,,,,,,,,,,,,,,,,,
다사639316,2022,,,,,,,,,,,,,,,,,,
다사629341,2022,,,,,,,,,0.0,0.0,,,,,,,,
다사600304,2022,0.0,0.0,,,,,,0.0,,,,,,,,,,
다사639317,2022,,,,,,,,,,,,,,,,,,
다사629340,2022,,,,,,,,,,,,,,,,,,
다사639318,2022,,,,,,,,,,,,,,,,,,
다사606293,2022,,,,,,,,,,,,,,,,,,
다사600303,2022,,,,,,,,,,,,,,,,,,
다사629339,2022,,,,,,,,,,,,,,,,,,
다사639319,2022,,,,,,,,,,,,,,,,,,
다사629338,2022,,,,,,,,,,,,,,,,,,
다사639320,2022,18.0,16.0,26.0,32.0,63.0,67.0,30.0,31.0,25.0,26.0,9.0,10.0,0.0,0.0,,0.0,,
다사606294,2022,,,,,,,,,,,,,,,,,,
다사629337,2022,,,,,,,,,,,,,,,,,,
다사639321,2022,32.0,22.0,49.0,67.0,94.0,101.0,48.0,42.0,23.0,33.0,13.0,19.0,6.0,0.0,,0.0,,
다사600302,2022,,,,,,,,,,,,,,,,,,
다사629325,2022,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,,
다사606299,2022,,,,,,,,,,,,,,,,,,
다사639334,2022,8.0,8.0,0.0,7.0,10.0,19.0,15.0,8.0,14.0,14.0,10.0,8.0,0.0,0.0,,0.0,0.0,
다사629314,2022,,,,,,,,,,,,,,,,,,
다사606304,2022,,,,,,,,,,,,,,,,,,
다사629313,2022,,,,,,,,,,,,,,,,,,
다사639347,2022,,,,,,,,,,,,,,,,,,
다사599365,2022,,,,,,,,,,,,,,,,,,
다사629312,2022,,,,,,,,,,,,,,,,,,
다사639348,2022,,,,,,,,,,,,,,,,,,
다사639349,2022,,,,,,,,,,,,,,,,,,
다사629311,2022,,,,,,,,,,,,,,,,,,
다사606305,2022,,,,,,,,,,,,,,,,,,
다사629310,2022,,,,,,,,,,,,,,,,,,
다사639350,2022,,,,,,,,,,,,,,,,,,
다사599364,2022,,,,,,,,,,,,,,,,,,
다사639351,2022,,,,,,,,,,,,,,,,,,
다사629309,2022,,,,,,,,,,,,,,,,,,
다사606306,2022,,,,,,,,,,,,,,,,,,
다사639352,2022,,,,,,,,,,,,,,,,,,
다사599363,2022,,,,,,,,,,,,,,,,,,
다사629308,2022,,,,,,,,,,,,,,,,,,
다사639353,2022,,,,,,,,,,,,,,,,,,
다사629307,2022,,,,,,,,,,,,,,,,,,
다사639354,2022,,,,,,,,,,,,,,,,,,
다사629306,2022,,,,,,,,,,,,,,,,,,
다사606307,2022,,,,,,,,,,,,,,,,,,
다사639355,2022,,,,,,,,,,,,,,,,,,
다사599362,2022,,,,,,,,,,,,,,,,,,
다사629305,2022,,,,,,,,,,,,,,,,,,
다사639356,2022,,,,,,,,,,,,,,,,,,
다사639346,2022,,,,,,,,,,0.0,0.0,,,,,,,
다사599366,2022,,,,,,,,,,,,,,,,,,
다사639335,2022,7.0,12.0,16.0,15.0,29.0,24.0,18.0,29.0,38.0,37.0,17.0,10.0,0.0,9.0,0.0,0.0,,
다사639345,2022,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
다사629324,2022,0.0,7.0,8.0,7.0,9.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
다사629323,2022,0.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
다사600296,2022,,,,,,,,,,,,,,,,,,
다사639336,2022,,,0.0,,,0.0,,,0.0,,,,,,,,,
다사606300,2022,,,,,,,,,,,,,,,,,,
다사639337,2022,0.0,8.0,0.0,0.0,6.0,11.0,14.0,14.0,11.0,11.0,6.0,0.0,0.0,0.0,,,,
다사629322,2022,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,
다사599369,2022,,,,,,,,,,,,,,,,,,
다사639338,2022,6.0,9.0,,7.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,,,,,,
다사629321,2022,,,,,,,,,,,,,,,,,,
다사639339,2022,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,,,,,,
다사606301,2022,,,,,,,,,,,,,,,,,,
다사629320,2022,,,,,,,,,,,,,,,,,,
다사639340,2022,,,,,,,,,,,,,,,,,,
다사629319,2022,,,,,,,,,,,,,,,,,,
다사599368,2022,,,,,,,,,,,,,,,,,,
다사639341,2022,,,,,,,,,,,,,,,,,,
다사606302,2022,,,,,,,,,,,,,,,,,,
다사629318,2022,,,,,,,,,,,,,,,,,,
다사639342,2022,,,,,,,,,,,,,,,,,,
다사629317,2022,,,,,,,,,,,,,,,,,,
다사599367,2022,,,,,,,,,,,,,,,,,,
다사639343,2022,,,,,,,,,,,,,,,,,,
다사629316,2022,,,,,,,,,,,,,,,,,,
다사639344,2022,,,,,,,,,,,,,,,,,,
다사606303,2022,,,,,,,,,,,,,,,,,,
다사629315,2022,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,
다사640280,2022,,,,,,,,,,,,,,,,,,
다사628363,2022,,,,,,,,,,,,,,,,,,
다사640281,2022,,,,,,,,,,,,,,,,,,
다사599316,2022,,,,0.0,,,,,0.0,,,,,,,0.0,,
다사599318,2022,,,,,,,,,,,,,,,,,,
다사640339,2022,,,,,,,,,,,,,,,,,,
다사606348,2022,,,,,,,,,,,,,,,,,,
다사628309,2022,,,,,,,,,,,,,,,,,,
다사640340,2022,,,,,,,,,,,,,,,,,,
다사599317,2022,,,,,,,,,,,,,,,,,,
다사628308,2022,,,,,,,,,,,,,,,,,,
다사640341,2022,,,,,,,,,,,,,,,,,,
다사628307,2022,,,,,,,,,,,,,,,,,,
다사606349,2022,,,,,,,,,,,,,,,,,,
다사640342,2022,,,,,,,,,,,,,,,,,,
다사628306,2022,,,,,,,,,,,,,,,,,,
다사640343,2022,,,,,,,,,,,,,,,,,,
다사628305,2022,,,,,,,,,,,,,,,,,,
다사599342,2022,,,,,,,,,,,,,,,,,,
다사606350,2022,,,,,,,,,,,,,,,,,,
다사640344,2022,,,,,,,,,,,,,,,,,,
다사640345,2022,,,,,,,,,,,,,,,,,,
다사628304,2022,,,,,,,,,,,,,,,,,,
다사599315,2022,,,,,,,,,,,,,,,,,,
다사628303,2022,,,,,,,,,,,,,,,,,,
다사640346,2022,,,,,,,,,,,,,,,,,,
다사606351,2022,,,,,,,,,,,,,,,,,,
다사640347,2022,,,,,,,,,,,,,,,,,,
다사628302,2022,,,,,,,,,,,,,,,,,,
다사628301,2022,,,,,,,,,,,,,,,,,,
다사640348,2022,,,,,,,,,,,,,,,,,,
다사599314,2022,,,,,,,,,,,,,,,,,,
다사628310,2022,,,,,,,,,,,,,,,,,,
다사640338,2022,0.0,6.0,0.0,0.0,8.0,7.0,8.0,6.0,0.0,0.0,,0.0,,0.0,,0.0,,
다사628311,2022,,,,,,,,,,,,,,,,,,
다사640337,2022,8.0,7.0,0.0,0.0,12.0,12.0,10.0,11.0,6.0,0.0,0.0,0.0,,,,,,
다사640327,2022,,,,,,,,,,,,,,,,,,
다사628320,2022,,,,,,,,,,,,,,,,,,
다사640328,2022,,,,,,,,,,,,,,,,,,
다사606344,2022,,,,,,,,,,,,,,,,,,
다사628319,2022,,,,,,,,,,,,,,,,,,
다사640329,2022,,,,,,,,,,,,,,,,,,
다사599322,2022,,,,,,,,,,,,,,,,,,
다사628318,2022,,,,,,,,,,,,,,,,,,
다사640330,2022,,,,,,,,,,,,,,,,,,
다사628317,2022,,,,,,,,,,,,,,,,,,
다사640331,2022,0.0,11.0,10.0,7.0,12.0,17.0,13.0,21.0,22.0,14.0,0.0,0.0,0.0,0.0,,0.0,,0.0
다사599321,2022,,,,,,,,,,,,,,,,,,
다사606345,2022,,,,,,,,,,,,,,,,,,
다사628316,2022,,,,,,,,,,,,,,,,,,
다사640332,2022,0.0,6.0,0.0,8.0,14.0,20.0,12.0,10.0,13.0,19.0,8.0,0.0,0.0,0.0,,0.0,,
다사628315,2022,,,,,,,,,,,,,,,,,,
다사640333,2022,20.0,36.0,21.0,30.0,53.0,62.0,58.0,46.0,34.0,43.0,18.0,11.0,7.0,0.0,,0.0,,
다사606346,2022,,,,,,,,,,,,,,,,,,
다사599320,2022,,,,,,,,,,,,,,,,,,
다사640334,2022,8.0,9.0,6.0,12.0,23.0,20.0,11.0,15.0,16.0,16.0,7.0,0.0,0.0,0.0,,,,
다사628314,2022,,,,,,,,,,,,,,,,,,
다사640335,2022,12.0,14.0,13.0,16.0,20.0,24.0,23.0,21.0,22.0,29.0,12.0,6.0,0.0,0.0,,0.0,,
다사628313,2022,,,,,,,,,,,,,,,,,,
다사599319,2022,,,,,,,,,,,,,,,,,,
다사640336,2022,,,,,,,,,,,,,,,,,,
다사628312,2022,,,,,,,,,,,,,,,,,,
다사606347,2022,,,,,,,,,,,,,,,,,,
다사640349,2022,,,,,,,,,,,,,,,,,,
다사606352,2022,,,,,,,,,,,,,,,,,,
다사628300,2022,,,,,,,,,,,,,,,,,,
다사640361,2022,,,,,,,,,,,,0.0,0.0,,,,,
다사640362,2022,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,
다사628288,2022,,,,,,,,,,,,,,,,,,
다사599308,2022,,,,,,,,,,,,,,,,,,
다사606357,2022,,,,,,,,,,,,,,,,,,
다사640363,2022,,,,,,,,,,,,,,,,,,
다사628287,2022,,,,,,,,,0.0,0.0,,,,,,,,
다사640364,2022,,,,,,,,,,,,,,,,,,
다사628286,2022,,,,,,,,,,,,,,,,,,
다사599307,2022,,,,,,,,,,,,,,,,,,
다사640365,2022,,,,,,,0.0,,,,,,,,,,,
다사606358,2022,,,,,,,,,,,,,,,,,,
다사628285,2022,,,,,,,,,,,,,,,,,,
다사640366,2022,,,,,,,,,,,,,,,,,,
다사628284,2022,,,,,,,,,,,,,,,,,,
다사640367,2022,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,
다사599306,2022,,,,,,,,,,,,,,,,,,
다사628283,2022,,,,,,,,,,,,,,,,,,
다사606359,2022,,,,,,,,,,,,,,,,,,
다사640368,2022,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,
다사628282,2022,,,,,,,,,0.0,0.0,,,,0.0,,,,
다사640369,2022,,,,,,,,,,,,,,,,,,
다사599305,2022,,,,,,,,,,,,,,,,,,
다사628281,2022,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,,0.0,,,,
다사606360,2022,,,,,,,,,,,,,,,,,,
다사640370,2022,,,,,,,,,,,,,,,,,,
다사640371,2022,,,,,,,,,,,,,,,,,,
다사628280,2022,,,,,,,,,,,,,,,,,,
다사628289,2022,,,,,,,,,,,,,,,,,,
다사628290,2022,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,
다사640350,2022,,,,,,,,,,,,,,,,,,
다사640360,2022,,,,,,,,,,,,,,,,,,
다사599313,2022,,,,,,,,,,,,,,,,,,
다사628299,2022,,,,,,,,,,,,,,,,,,
다사640351,2022,,,,,,,,,,,,,,,,,,
다사628298,2022,,,,,,,,,,,,,,,,,,
다사640352,2022,,,,,,,,,,,,,,,,,,
다사606353,2022,,,,,,,,,,,,,,,,,,
다사628297,2022,,,,,,,,,,,,,,,,,,
다사640353,2022,,,,,,,,,,,,,,,,,,
다사599312,2022,,,,,,,,,,,,,,,,,,
다사628296,2022,,,,,,,,,,,,,,,,,,
다사640354,2022,,,,,,,,,,,,,,,,,,
다사606354,2022,,,,,,,,,,,,,,,,,,
다사628295,2022,,,,,,,,,,,,,,,,,,
다사640355,2022,,,,,,,,,,,,,,,,,,
다사599311,2022,,,,,,,,,,,,,,,,,,
다사628294,2022,,,,,,,,,,,,,,,,,,
다사640356,2022,,,,,,,,,,,,,,,,,,
다사628293,2022,,,,,,,,,,,,,,,,,,
다사640357,2022,,,,,,,,,,,,,,,,,,
다사606355,2022,,,,,,,,,,,,,,,,,,
다사628292,2022,,,,,,,,,,,,,,,,,,
